transaction_amount,transaction_hour,is_weekend,merchant_category,user_location,device_type,previous_transaction_gap,transaction_velocity,failed_login_attempts,account_age_days,ip_risk_score,geo_mismatch_flag,unusual_device_flag,is_fraud
814.79,10,1,grocery,Bangalore,mobile,61.31,3,1,81,14.44,0,0,0
2031.75,9,1,electronics,Kolkata,mobile,73.78,3,0,2461,6.65,0,0,0
2812.45,5,0,gaming,Mumbai,web,117.05,1,0,2903,20.53,0,0,0
5542.55,16,0,food,Hyderabad,mobile,102.16,6,1,3164,30.09,0,0,0
2593.11,12,0,travel,Kolkata,mobile,5.98,0,1,1330,33.95,0,0,0
4354.72,3,0,grocery,Bhubaneswar,mobile,61.92,2,0,2537,25.24,0,0,0
2280.09,11,0,electronics,Pune,mobile,203.42,0,1,863,6.93,0,0,0
2930.72,19,0,travel,Bhubaneswar,mobile,110.58,3,1,2603,22.09,0,0,0
1734.14,1,1,grocery,Pune,mobile,285.39,3,0,1955,52.36,0,0,0
1297.45,23,1,electronics,Pune,mobile,210.08,0,0,890,26.9,0,1,1
5676.44,3,0,food,Chennai,mobile,19.8,2,2,1124,9.19,0,0,0
2407.36,11,0,fuel,Hyderabad,mobile,225.22,1,1,2951,54.46,1,0,0
4576.81,14,1,fuel,Delhi,mobile,90.87,4,1,3089,27.27,0,1,0
1711.05,19,0,fashion,Pune,web,108.18,4,0,2183,0.17,1,0,0
3377.68,5,0,grocery,Bangalore,web,127.05,5,0,2988,42.85,0,0,1
397.61,10,0,food,Bangalore,mobile,3.9,1,2,2593,23.48,1,0,0
2550.07,3,1,fashion,Mumbai,web,2.03,3,0,490,28.93,0,0,0
1868.69,16,0,food,Hyderabad,web,135.53,5,0,1563,18.61,0,0,0
7229.62,13,0,grocery,Pune,web,27.21,3,2,1971,40.57,0,0,0
1118.79,2,0,fuel,Delhi,mobile,162.92,2,0,536,46.26,0,1,0
3022.41,7,0,fuel,Kolkata,mobile,4.17,0,0,2793,51.99,0,0,0
4263.64,1,0,grocery,Pune,web,232.63,0,0,2872,22.05,0,0,0
6580.82,23,0,gift_card,Kolkata,web,67.84,3,0,1376,10.98,0,0,0
5994.21,15,0,electronics,Hyderabad,web,79.99,0,1,2244,12.63,0,0,0
3203.41,14,1,grocery,Pune,mobile,64.85,1,0,3267,28.39,0,0,0
3542.42,5,0,gaming,Delhi,mobile,31.66,3,0,445,14.97,0,0,0
7225.41,1,1,grocery,Pune,mobile,92.21,3,1,184,24.92,0,0,0
3158.29,16,0,electronics,Bhubaneswar,mobile,41.93,4,0,477,9.7,0,0,0
3818.9,17,0,grocery,Pune,mobile,15.33,3,1,729,10.15,0,0,0
7380.18,20,1,grocery,Chennai,web,41.55,1,2,620,16.0,0,0,0
13926.4,6,0,fashion,Chennai,mobile,125.0,0,0,2816,9.3,0,0,0
4054.12,6,0,food,Kolkata,mobile,190.68,1,0,3619,18.54,0,0,0
4849.76,8,1,electronics,Mumbai,mobile,82.62,5,0,951,15.54,0,0,0
5876.17,20,1,electronics,Hyderabad,mobile,78.55,4,0,3416,39.34,0,0,0
7334.48,8,0,fashion,Hyderabad,mobile,35.48,1,1,1657,8.65,0,0,0
6688.85,23,0,travel,Hyderabad,web,11.07,1,0,2851,22.87,0,0,0
2140.94,23,0,food,Kolkata,mobile,39.46,3,1,696,21.8,0,0,0
4246.14,15,1,fashion,Hyderabad,web,4.54,1,0,3582,24.48,0,0,0
6719.27,20,0,food,Bangalore,mobile,86.77,1,0,3074,39.45,0,0,0
8348.0,4,0,electronics,Hyderabad,mobile,12.73,4,1,1267,21.21,0,1,0
3026.47,17,0,food,Kolkata,mobile,14.57,0,1,761,15.38,0,0,0
4174.7,19,0,grocery,Bhubaneswar,mobile,33.06,2,0,2812,24.92,0,0,0
4514.51,11,0,gift_card,Pune,tablet,239.14,2,1,3513,58.84,0,0,0
3457.95,4,0,grocery,Mumbai,mobile,204.86,2,0,3342,42.94,0,0,0
4099.54,19,0,grocery,Hyderabad,mobile,67.84,3,1,898,45.45,1,0,0
19310.61,22,1,grocery,Hyderabad,web,11.5,2,0,2247,17.7,0,0,0
2933.23,10,0,electronics,Mumbai,mobile,308.15,3,0,2753,45.01,0,0,0
3105.21,21,0,fuel,Kolkata,mobile,194.72,1,0,3488,50.46,1,0,0
727.07,22,0,grocery,Hyderabad,mobile,116.08,1,0,3576,39.03,0,0,0
603.35,10,0,grocery,Chennai,mobile,133.45,2,1,1420,37.98,0,0,0
4736.06,10,1,grocery,Pune,web,2.76,2,1,3265,15.43,1,0,0
6737.24,10,1,gift_card,Kolkata,mobile,191.39,3,1,2938,6.96,0,0,0
5942.62,7,1,electronics,Pune,mobile,8.26,4,2,3624,41.22,0,0,0
1707.07,15,0,electronics,Bangalore,mobile,210.97,2,0,138,4.79,0,0,0
5712.46,15,1,grocery,Delhi,mobile,73.44,4,0,3241,35.78,0,0,0
3068.68,17,0,grocery,Bhubaneswar,tablet,17.99,4,0,868,50.99,0,0,0
2528.55,17,0,gaming,Mumbai,mobile,136.2,0,1,2227,31.95,0,0,0
1015.6,18,1,fuel,Hyderabad,mobile,43.77,1,0,2596,10.76,0,1,0
1891.06,18,0,electronics,Chennai,mobile,541.59,2,1,3359,34.68,0,0,0
4811.92,18,0,gaming,Pune,mobile,5.47,1,1,1284,68.79,0,0,0
4214.8,11,0,grocery,Hyderabad,mobile,78.87,3,1,673,25.67,0,0,0
3790.48,6,1,gaming,Chennai,mobile,45.77,1,0,3477,50.29,0,0,0
346.29,15,0,grocery,Delhi,mobile,27.38,2,0,2511,21.55,1,0,0
3818.31,0,0,fuel,Mumbai,web,37.41,3,0,1138,30.42,0,0,0
2115.22,9,1,gaming,Bhubaneswar,web,8.69,1,1,1967,30.87,0,0,0
4236.09,12,1,grocery,Bhubaneswar,mobile,160.76,1,0,1510,2.15,0,0,0
7478.8,14,1,gaming,Chennai,mobile,178.6,1,0,1940,30.84,0,0,0
2373.84,17,1,grocery,Delhi,mobile,257.93,2,0,1470,49.81,1,0,0
3620.86,4,0,gift_card,Pune,mobile,26.71,0,0,3173,14.41,0,0,0
11299.58,18,0,fuel,Delhi,tablet,225.79,2,0,2796,33.9,0,0,0
4089.3,6,1,grocery,Bangalore,mobile,101.94,0,0,1076,28.26,0,0,0
3305.51,17,0,fashion,Delhi,mobile,8.51,3,1,1733,33.13,0,0,0
1730.95,1,0,grocery,Pune,web,98.07,4,0,3334,2.44,0,0,0
5818.57,13,0,fashion,Bangalore,mobile,4.08,1,0,697,58.72,0,0,0
1486.84,19,0,grocery,Chennai,mobile,96.99,5,1,2198,19.45,0,0,0
7693.23,21,0,grocery,Mumbai,web,173.89,3,0,3514,40.5,0,1,0
5274.11,7,0,food,Hyderabad,mobile,49.19,1,0,2737,28.95,0,0,0
2175.4,12,0,travel,Delhi,web,14.66,0,1,508,25.2,0,0,1
1780.43,7,1,travel,Mumbai,mobile,111.93,5,1,2798,28.22,0,0,0
1816.58,20,0,food,Mumbai,mobile,40.6,1,0,2064,36.69,0,0,0
615.41,2,0,fashion,Bhubaneswar,mobile,8.37,1,1,1339,57.47,0,0,0
4658.18,11,0,food,Bhubaneswar,mobile,239.21,0,0,3314,8.07,0,0,0
404.1,3,0,gaming,Mumbai,web,139.93,0,1,1839,41.1,0,0,0
3152.75,12,1,food,Bangalore,mobile,338.16,3,1,471,14.76,0,0,0
3003.71,11,0,grocery,Bangalore,tablet,40.25,1,1,2044,25.12,0,0,0
2618.9,16,0,fuel,Delhi,mobile,175.24,4,0,366,31.62,0,0,0
4636.28,18,0,electronics,Bangalore,mobile,0.4,1,0,1077,27.75,0,0,0
2179.77,15,0,travel,Chennai,mobile,7.41,0,0,3418,7.98,0,0,0
3825.24,15,0,grocery,Chennai,mobile,132.7,2,1,3344,3.95,0,0,0
7692.25,22,1,fuel,Chennai,mobile,43.55,1,1,221,9.32,0,0,0
5017.52,11,0,grocery,Bangalore,web,508.2,2,0,631,22.89,0,0,0
2444.39,11,1,electronics,Bangalore,mobile,111.29,3,0,3000,33.66,0,0,0
3379.42,11,0,fashion,Bhubaneswar,mobile,103.75,3,0,1090,31.57,0,0,0
2621.16,14,0,fashion,Hyderabad,web,119.21,1,0,3319,31.71,1,0,0
2971.84,10,1,electronics,Hyderabad,mobile,21.15,0,0,1626,33.47,0,0,0
3909.05,14,1,fuel,Bhubaneswar,mobile,115.14,1,0,3239,20.15,0,0,0
971.4,17,1,grocery,Pune,mobile,68.49,2,1,2009,55.08,0,0,0
761.06,1,0,grocery,Bhubaneswar,mobile,37.99,3,1,559,24.35,0,0,0
1607.91,14,1,electronics,Chennai,mobile,132.05,2,1,1514,19.57,0,0,0
4788.01,2,1,food,Chennai,mobile,94.4,2,0,921,24.49,0,0,0
5241.87,22,1,travel,Pune,mobile,14.64,4,0,2704,13.13,0,0,0
5774.42,19,0,fuel,Delhi,mobile,109.4,0,0,2638,50.27,0,0,0
1663.14,9,1,grocery,Bhubaneswar,mobile,334.77,2,1,786,45.23,0,0,0
3605.97,21,1,electronics,Chennai,mobile,79.27,2,1,2924,58.35,0,0,0
2503.74,19,0,food,Bhubaneswar,mobile,36.48,1,1,1804,17.81,0,1,0
3064.81,11,1,fuel,Bhubaneswar,mobile,6.16,2,1,173,17.18,0,0,0
2469.37,15,0,food,Bhubaneswar,mobile,145.44,3,0,736,19.43,0,0,0
4066.73,3,0,grocery,Bangalore,mobile,144.26,3,0,3639,39.05,0,0,0
1966.76,10,0,fuel,Hyderabad,mobile,203.78,3,0,1486,43.29,0,1,0
7143.82,1,0,travel,Mumbai,web,226.65,1,0,43,5.33,0,0,0
7185.26,13,1,grocery,Pune,tablet,276.91,2,0,1090,9.16,0,0,0
4686.87,9,0,electronics,Bhubaneswar,mobile,124.36,3,0,1953,52.89,0,0,1
6606.37,19,0,grocery,Pune,mobile,67.83,4,0,3241,38.71,0,0,0
934.84,21,1,grocery,Pune,mobile,13.96,3,0,724,45.63,0,0,0
7415.3,22,0,gift_card,Bhubaneswar,mobile,134.9,4,1,915,32.1,0,0,0
4383.16,2,1,electronics,Bangalore,mobile,196.38,0,0,988,49.61,0,0,0
2064.34,19,0,fashion,Kolkata,mobile,123.76,0,0,3225,14.93,0,0,0
1899.27,7,0,grocery,Mumbai,web,34.81,3,0,2432,21.97,1,0,0
9072.5,22,0,fuel,Chennai,mobile,229.27,2,1,714,19.72,0,1,0
5836.14,2,0,fuel,Kolkata,mobile,59.28,1,0,3380,7.13,1,0,0
3004.58,1,1,grocery,Chennai,mobile,129.93,3,0,708,43.75,0,1,0
924.22,13,0,electronics,Mumbai,mobile,72.21,2,0,3211,17.46,0,0,0
7661.47,0,0,gaming,Delhi,web,453.91,3,0,901,20.94,0,0,0
1306.46,16,0,gaming,Bangalore,web,179.84,1,1,1432,48.0,1,0,0
2538.9,12,0,travel,Bhubaneswar,mobile,72.99,2,0,3398,53.41,0,0,0
3001.48,15,0,fuel,Pune,mobile,12.99,3,0,922,23.66,0,0,0
1875.49,20,1,food,Hyderabad,web,204.81,1,3,3068,23.01,0,0,0
2902.03,5,0,fuel,Delhi,mobile,53.34,1,0,866,33.48,0,0,0
3342.7,15,0,grocery,Kolkata,web,9.1,4,2,727,5.76,0,1,1
2857.16,22,0,travel,Hyderabad,mobile,117.55,1,0,2694,19.41,0,0,0
4208.65,0,0,fashion,Kolkata,tablet,40.92,5,0,2478,22.27,0,0,0
9288.0,17,0,grocery,Chennai,mobile,42.87,1,1,99,21.14,1,0,0
969.59,22,0,gift_card,Hyderabad,mobile,95.32,1,0,1736,18.64,0,0,0
3763.1,15,1,food,Bhubaneswar,mobile,14.72,0,0,1920,52.6,0,0,0
1319.33,12,1,travel,Chennai,mobile,61.44,2,0,3069,3.32,0,0,0
879.43,0,0,electronics,Hyderabad,mobile,301.48,1,0,1573,32.59,0,0,0
6279.7,14,0,grocery,Bangalore,mobile,16.53,4,2,1381,24.47,0,0,0
3993.74,1,0,fashion,Bhubaneswar,mobile,41.9,5,0,899,59.93,0,0,0
824.49,21,0,grocery,Chennai,mobile,224.45,5,0,1529,27.11,0,0,0
2900.04,0,0,food,Chennai,web,73.64,3,2,2175,19.99,0,0,0
1611.63,20,0,gift_card,Hyderabad,mobile,95.04,4,1,921,31.8,0,1,0
2976.86,15,0,electronics,Mumbai,mobile,318.12,3,0,565,23.05,0,0,0
5368.18,17,0,grocery,Pune,web,9.49,0,0,1473,29.65,1,1,0
5005.98,19,1,grocery,Hyderabad,web,301.32,4,0,3262,49.29,1,0,0
2483.11,10,0,travel,Bangalore,mobile,3.22,3,0,2252,21.74,0,1,0
6474.28,12,0,food,Pune,mobile,45.91,3,0,2201,55.18,0,0,0
8083.93,11,0,fuel,Chennai,mobile,206.22,7,1,1659,45.23,0,0,0
5427.86,14,0,fashion,Bangalore,web,127.65,1,0,2278,46.15,0,0,0
2169.52,15,0,food,Chennai,mobile,136.87,1,1,728,34.78,0,0,0
3050.19,0,1,electronics,Bangalore,mobile,97.86,2,0,1189,9.63,0,0,0
9101.13,18,1,gift_card,Chennai,mobile,61.61,4,0,2290,11.02,0,0,0
2628.64,14,0,electronics,Mumbai,mobile,12.11,4,1,2805,71.24,0,0,0
5016.68,7,1,food,Chennai,mobile,79.63,1,0,2650,29.57,0,0,0
1854.27,5,0,electronics,Kolkata,mobile,13.55,2,0,2331,20.0,0,1,0
6504.18,16,1,grocery,Hyderabad,mobile,244.51,1,0,459,18.6,0,0,0
1680.98,18,0,gift_card,Pune,mobile,1.49,3,0,334,49.39,0,0,0
3149.53,4,0,travel,Delhi,web,11.38,0,0,1194,18.91,0,0,0
4896.9,23,1,fuel,Bangalore,mobile,6.89,0,0,172,36.49,0,0,0
10300.63,10,0,grocery,Kolkata,mobile,84.69,2,0,3045,43.33,0,0,0
3942.17,17,0,electronics,Bangalore,mobile,56.23,2,1,1680,24.88,0,1,0
2754.56,14,1,grocery,Chennai,mobile,72.46,2,0,3455,30.87,0,0,0
2598.77,1,0,electronics,Pune,mobile,36.62,3,1,918,26.93,0,0,0
6318.17,15,1,grocery,Kolkata,mobile,57.07,2,0,2299,21.9,0,0,0
4630.53,7,0,fashion,Chennai,web,128.04,3,1,2448,57.75,0,0,0
5296.82,16,0,fuel,Kolkata,tablet,98.43,0,2,3534,35.05,0,0,0
8692.86,11,0,gaming,Hyderabad,mobile,246.57,1,0,1905,13.89,0,0,0
3509.94,17,1,fuel,Bhubaneswar,mobile,52.34,4,0,2025,44.71,0,0,0
4408.29,14,0,food,Bangalore,web,38.91,4,0,3252,4.47,0,0,0
2571.82,12,0,food,Chennai,mobile,130.35,0,0,3485,20.55,0,0,0
1795.66,7,0,grocery,Chennai,mobile,309.2,1,0,2958,36.92,0,1,0
2095.33,16,0,gift_card,Hyderabad,mobile,84.48,5,0,2282,33.7,0,0,0
243.33,22,0,food,Kolkata,mobile,18.34,3,0,2382,56.42,0,1,0
4863.19,14,0,food,Mumbai,mobile,84.48,3,0,235,1.93,0,0,0
4526.86,21,0,food,Hyderabad,web,118.78,1,0,3173,25.43,0,0,0
4793.24,17,0,electronics,Mumbai,mobile,34.09,3,0,2827,18.08,0,0,0
1697.56,19,0,grocery,Hyderabad,mobile,69.28,2,0,2271,18.49,0,0,0
2124.77,4,0,food,Bangalore,mobile,123.23,0,0,3540,26.69,0,0,0
2069.56,9,0,electronics,Mumbai,mobile,923.47,5,1,3265,30.67,0,0,0
6922.96,6,1,grocery,Bangalore,mobile,110.51,1,1,1311,49.98,0,0,0
3839.61,3,1,food,Bhubaneswar,mobile,194.12,2,1,2254,23.57,0,0,0
3482.73,12,0,gift_card,Delhi,mobile,16.98,3,0,1117,17.53,0,0,0
5627.63,23,0,food,Delhi,mobile,72.25,3,1,2342,20.53,0,1,0
2075.19,1,0,food,Bhubaneswar,mobile,113.3,3,0,2711,57.36,0,0,0
4334.45,20,0,grocery,Kolkata,mobile,63.27,2,0,984,26.46,0,0,0
11152.27,2,0,grocery,Delhi,web,64.52,1,0,1464,8.14,0,1,0
7638.4,23,0,grocery,Hyderabad,mobile,102.34,2,0,1948,25.57,0,0,0
4289.28,7,0,food,Pune,web,223.71,3,0,1362,45.36,0,0,0
3577.75,23,0,grocery,Delhi,mobile,11.21,5,0,29,8.41,0,0,0
4765.08,5,0,travel,Hyderabad,mobile,68.35,5,0,616,45.07,0,0,0
8324.06,5,0,grocery,Delhi,mobile,1.1,4,1,1946,3.86,0,0,0
7948.29,8,0,electronics,Hyderabad,web,53.51,2,1,1932,32.86,0,0,0
9225.15,20,0,travel,Hyderabad,mobile,102.74,3,0,3312,32.63,0,0,0
3993.41,15,0,food,Delhi,mobile,309.83,1,0,480,30.25,0,0,0
400.21,11,0,electronics,Mumbai,web,314.04,2,0,2816,30.15,0,0,0
10657.28,15,0,electronics,Kolkata,mobile,55.61,3,1,2498,34.78,0,0,0
1792.35,9,1,fashion,Chennai,mobile,124.52,1,0,794,5.12,0,0,0
5566.32,3,1,fashion,Chennai,mobile,309.47,1,0,528,9.89,0,1,0
410.43,18,0,grocery,Bangalore,web,67.52,1,0,2214,58.99,0,0,0
3430.47,11,0,food,Hyderabad,web,186.86,2,1,3066,28.69,0,0,0
2632.25,17,0,fashion,Bangalore,mobile,61.68,3,2,523,20.45,0,1,0
9238.49,14,0,travel,Pune,web,24.02,3,0,1472,10.37,0,1,0
4327.26,7,0,electronics,Bangalore,mobile,30.16,2,0,289,22.9,1,0,0
3404.5,3,1,fashion,Chennai,web,94.15,2,0,1264,19.02,0,0,0
4661.5,9,0,grocery,Delhi,mobile,130.36,1,0,2088,30.57,0,0,0
132.29,19,0,travel,Pune,mobile,19.76,3,1,3620,40.1,0,0,0
2036.8,3,1,travel,Hyderabad,mobile,73.12,1,0,3557,12.18,0,0,0
2296.57,13,0,fuel,Kolkata,web,172.49,4,0,2788,44.58,0,1,0
5170.58,21,0,travel,Hyderabad,web,54.94,4,0,3543,58.6,0,0,1
1473.13,3,0,food,Mumbai,mobile,25.33,5,1,3123,33.54,0,0,0
3872.67,12,0,travel,Mumbai,mobile,107.69,3,4,1821,27.22,1,0,0
3169.28,8,0,travel,Mumbai,mobile,19.03,1,0,1843,22.69,0,0,0
2127.53,5,0,food,Delhi,web,1.4,4,1,3447,31.35,0,0,0
2240.89,10,0,grocery,Bhubaneswar,mobile,9.13,3,0,3185,19.2,0,0,0
3147.98,0,1,electronics,Kolkata,mobile,21.59,4,1,828,36.47,0,0,0
553.54,15,1,travel,Hyderabad,mobile,49.16,5,0,271,21.67,0,0,0
5678.94,1,1,food,Kolkata,mobile,11.4,2,0,394,16.29,0,0,0
1781.79,19,0,food,Mumbai,mobile,103.9,3,1,3480,31.81,0,0,0
2760.72,2,1,electronics,Hyderabad,mobile,65.36,1,1,3430,16.56,0,0,0
9023.75,7,0,food,Mumbai,mobile,8.47,5,0,3432,49.17,0,0,0
5743.88,18,1,fuel,Delhi,mobile,39.92,4,0,2659,36.7,0,0,0
1249.66,10,1,grocery,Bangalore,mobile,107.0,1,0,1103,30.84,0,0,0
97.54,12,0,fuel,Hyderabad,mobile,61.69,4,2,2589,66.8,0,0,0
4798.39,15,1,food,Bhubaneswar,mobile,104.95,4,0,3026,39.57,1,0,0
2844.15,13,0,gaming,Chennai,mobile,183.55,2,0,1829,27.77,0,0,0
3889.13,1,0,gaming,Bhubaneswar,mobile,99.29,3,1,2931,26.98,0,0,0
5617.36,4,0,gift_card,Bangalore,mobile,10.82,4,0,3448,16.91,0,0,0
6214.33,14,0,electronics,Bhubaneswar,mobile,6.86,2,1,3590,3.54,0,0,0
2439.05,13,0,fashion,Kolkata,mobile,80.14,1,0,882,8.64,0,0,0
3109.87,12,0,grocery,Kolkata,mobile,55.23,1,0,587,28.83,0,0,0
4423.03,3,1,electronics,Kolkata,mobile,1.64,2,2,1757,9.73,0,0,0
4623.8,2,0,food,Bhubaneswar,mobile,206.23,5,0,2774,15.87,0,0,0
3862.31,15,0,grocery,Delhi,mobile,359.07,1,0,3334,36.11,0,0,0
8391.29,9,0,grocery,Delhi,mobile,79.58,1,1,495,26.0,0,0,0
4588.49,9,0,grocery,Pune,mobile,10.52,1,1,985,33.39,0,0,0
5562.19,7,0,fuel,Kolkata,mobile,247.72,0,4,2676,56.22,0,0,0
4094.65,8,1,grocery,Delhi,mobile,259.57,2,0,2431,20.63,0,0,0
1463.64,21,0,food,Kolkata,mobile,167.01,3,0,1856,11.6,0,0,0
2031.53,18,0,grocery,Kolkata,mobile,10.47,3,1,1088,31.02,0,0,0
1201.85,4,1,grocery,Delhi,mobile,36.71,0,0,1037,25.03,0,0,0
6675.7,6,0,fashion,Bhubaneswar,mobile,230.83,3,0,51,11.72,0,0,0
819.79,2,1,grocery,Hyderabad,tablet,269.33,4,2,2345,21.55,0,0,0
3016.09,20,0,grocery,Pune,mobile,12.63,2,1,2333,67.09,0,0,0
2543.77,12,0,fashion,Chennai,mobile,9.68,3,1,639,26.66,0,0,0
2492.58,2,0,food,Bhubaneswar,web,58.51,9,0,2717,15.97,0,0,0
2663.05,0,1,food,Mumbai,mobile,125.74,2,0,3211,33.27,0,0,0
9409.9,17,0,fashion,Mumbai,mobile,265.28,2,1,838,12.95,0,0,0
510.51,15,0,food,Mumbai,web,8.27,2,0,2108,31.12,0,0,0
7726.0,10,0,food,Mumbai,mobile,414.45,1,1,311,11.14,0,0,0
2837.98,14,0,gift_card,Mumbai,web,0.55,2,0,1086,41.45,0,0,0
5948.27,7,1,gift_card,Pune,mobile,72.59,3,1,3335,34.38,0,0,0
3560.1,0,0,electronics,Pune,mobile,3.2,1,0,1307,14.02,0,0,0
1317.68,16,0,food,Hyderabad,mobile,25.47,1,0,2923,29.81,0,1,0
8203.96,18,0,fuel,Hyderabad,tablet,215.23,4,1,3344,27.14,0,0,0
7403.21,15,1,fuel,Mumbai,mobile,15.25,2,1,2482,41.1,0,0,0
1407.48,18,1,food,Pune,mobile,4.75,2,0,2075,34.13,0,1,0
5047.54,16,0,food,Kolkata,mobile,111.4,6,0,2536,43.98,0,0,0
2108.06,11,0,grocery,Chennai,mobile,114.54,0,0,3541,3.1,0,0,0
856.2,9,0,gaming,Mumbai,mobile,50.92,2,0,2297,5.98,0,0,0
1785.53,16,0,food,Delhi,mobile,64.68,1,1,2241,19.81,1,0,0
7898.23,9,0,gaming,Kolkata,mobile,25.05,1,1,2077,17.21,0,0,0
6044.54,12,0,food,Pune,mobile,18.04,3,0,3284,26.03,0,0,0
2687.08,18,0,fuel,Bhubaneswar,mobile,4.75,3,1,3243,27.16,0,0,0
7922.21,0,0,food,Bangalore,mobile,42.58,1,0,402,17.28,0,0,0
7039.87,11,0,electronics,Bhubaneswar,mobile,32.65,3,0,2645,21.26,0,0,0
1787.9,3,0,electronics,Chennai,mobile,9.78,2,0,148,37.69,0,0,0
9172.35,15,1,food,Chennai,web,278.31,2,0,2467,11.2,0,0,0
2524.3,13,1,gaming,Chennai,mobile,26.63,5,0,1406,49.02,0,0,0
2797.78,4,0,food,Hyderabad,mobile,12.5,4,2,2011,4.65,0,0,0
525.81,11,0,travel,Kolkata,mobile,27.01,4,0,1027,4.3,1,0,0
2076.23,17,0,food,Hyderabad,web,61.51,1,0,48,12.25,0,0,0
3033.5,22,0,fashion,Bhubaneswar,mobile,20.94,3,0,81,22.1,0,0,0
4174.88,19,0,fashion,Pune,mobile,28.18,3,0,669,44.49,0,0,0
1321.77,3,1,food,Chennai,web,277.58,0,0,3136,5.76,0,0,0
1856.87,7,0,gaming,Pune,mobile,37.96,1,1,3103,37.58,0,0,0
9300.55,22,0,food,Mumbai,web,60.02,2,1,1940,19.46,0,0,0
6739.56,8,0,gaming,Hyderabad,mobile,31.53,3,1,1004,12.53,0,0,0
7558.95,19,0,electronics,Pune,mobile,34.56,2,0,2612,52.78,0,0,0
3224.34,14,0,grocery,Pune,mobile,93.83,2,0,1518,42.67,0,0,0
4261.54,20,0,electronics,Hyderabad,web,37.12,5,0,918,41.91,0,0,1
5123.39,4,1,food,Chennai,mobile,158.97,4,0,2500,54.26,0,0,0
9214.29,7,0,food,Pune,web,185.8,2,0,172,16.29,0,0,0
837.85,5,0,gaming,Bhubaneswar,web,100.6,4,1,2552,25.45,0,0,0
2246.36,23,0,grocery,Hyderabad,mobile,191.53,2,0,1296,31.71,0,0,0
3995.2,21,0,fuel,Chennai,mobile,193.48,4,1,2812,14.16,0,0,0
3576.25,14,0,grocery,Hyderabad,web,61.53,1,0,3248,21.88,0,0,0
1837.52,2,1,gaming,Hyderabad,mobile,19.94,0,0,1931,3.05,0,0,0
4828.36,13,0,fashion,Delhi,web,23.29,2,1,967,12.35,0,0,0
2317.36,5,0,grocery,Chennai,mobile,20.72,3,0,3532,22.77,0,1,0
3391.65,2,0,fuel,Mumbai,mobile,5.2,0,2,3025,33.59,0,0,0
4683.55,11,0,fashion,Delhi,mobile,174.65,4,0,394,8.13,0,0,0
2404.11,9,0,food,Kolkata,mobile,394.3,2,0,3217,23.53,0,0,0
5714.71,17,0,food,Bangalore,mobile,4.59,4,1,2216,35.45,0,0,0
6416.36,7,0,grocery,Bangalore,mobile,5.66,4,0,2761,21.16,0,0,0
1895.6,22,1,fashion,Bangalore,mobile,296.78,4,0,672,60.15,0,0,0
2304.4,20,0,food,Kolkata,mobile,84.75,3,0,1820,18.99,0,0,0
1499.9,22,1,grocery,Bangalore,mobile,23.75,1,0,304,43.07,1,0,0
3337.21,5,0,grocery,Chennai,mobile,5.32,2,1,2883,54.96,0,0,0
4172.9,4,0,travel,Bhubaneswar,web,142.36,1,0,395,51.66,0,0,0
2585.34,5,0,grocery,Pune,tablet,54.49,0,0,3605,27.29,0,0,0
4092.07,16,1,food,Pune,mobile,47.91,3,0,3575,62.01,0,0,0
2256.84,3,0,food,Chennai,web,313.28,4,0,2602,50.36,0,0,0
2314.78,4,0,electronics,Pune,tablet,135.29,0,1,3001,11.09,0,0,0
4323.85,8,0,food,Bhubaneswar,mobile,34.79,3,1,1976,29.71,0,0,0
2436.02,17,0,gift_card,Pune,mobile,69.75,1,1,1102,34.77,0,0,0
3207.14,7,0,electronics,Pune,tablet,91.21,3,0,33,27.69,0,1,0
4430.4,21,0,grocery,Delhi,mobile,110.04,5,0,3096,44.6,0,1,0
4050.71,1,1,food,Bangalore,mobile,68.68,2,0,2382,16.77,0,0,0
2282.09,12,0,food,Chennai,mobile,5.75,0,0,403,25.17,0,0,0
6845.47,22,0,electronics,Kolkata,mobile,119.24,2,0,1048,56.27,0,0,0
63.39,12,0,grocery,Chennai,mobile,103.93,0,0,1097,45.87,0,0,0
4969.52,2,0,food,Hyderabad,mobile,68.56,0,0,3327,16.6,0,0,0
3995.55,13,0,gaming,Bhubaneswar,mobile,41.16,0,0,1233,47.75,0,0,0
1328.79,12,0,gaming,Mumbai,mobile,277.24,3,0,2556,32.82,0,0,0
3639.23,15,0,fashion,Mumbai,web,230.11,3,0,1315,16.75,0,0,0
2043.1,21,0,electronics,Kolkata,mobile,120.11,1,0,2782,9.34,0,0,0
4727.38,0,0,fashion,Delhi,mobile,856.71,3,0,47,14.25,0,0,0
93.97,18,0,grocery,Hyderabad,web,147.59,2,1,1891,4.66,0,0,0
2768.19,16,0,grocery,Bhubaneswar,mobile,15.12,1,0,1127,24.29,0,0,0
2202.89,14,0,electronics,Bhubaneswar,web,27.17,3,1,1218,19.98,0,0,0
5728.83,11,0,fuel,Bangalore,mobile,20.81,0,1,2474,31.97,0,0,0
548.02,2,0,gaming,Bangalore,mobile,26.19,1,1,2621,55.07,1,0,1
3473.12,16,1,food,Chennai,mobile,110.92,1,0,1198,23.23,0,0,0
4928.64,22,0,food,Hyderabad,web,51.5,1,1,1232,69.68,0,0,1
10306.57,11,1,electronics,Pune,mobile,309.17,0,1,1379,32.13,0,0,0
